duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,num_failed_logins,logged_in,label,is_attack
15.84,icmp,ftp,RSTO,968,0,8,8,0.002,0.866,0,1,normal,0
33.13,tcp,smtp,SF,707,0,7,1,0.018,0.794,0,1,normal,0
1.8,udp,other,S0,41,3,476,371,0.989,0.9,0,0,dos,1
0.0,tcp,http,S0,77,1,492,458,0.91,0.886,0,0,dos,1
4.93,tcp,other,S0,63,3,392,312,0.932,1.0,0,0,dos,1
4.11,tcp,dns,SF,564,1614,3,5,0.0,1.0,0,1,normal,0
0.0,tcp,pop3,SF,747,1592,1,3,0.046,0.873,0,1,normal,0
0.0,tcp,smtp,SF,586,626,3,8,0.112,1.0,0,1,normal,0
45.66,tcp,ssh,SF,830,240,5,1,0.005,0.816,0,1,normal,0
0.2,udp,http,SF,445,92,3,8,0.0,0.82,0,1,normal,0
28.66,tcp,http,SF,616,750,1,1,0.139,0.768,0,1,normal,0
1.97,tcp,http,S0,2,0,70,18,0.646,0.105,0,0,probe,1
0.0,tcp,dns,SF,564,770,7,8,0.002,0.945,0,1,normal,0
0.0,tcp,other,S0,86,7,320,327,0.896,0.902,0,0,dos,1
55.62,tcp,ssh,SF,468,1549,1,5,0.061,1.0,0,1,normal,0
133.46,tcp,pop3,SF,836,1273,5,5,0.011,0.706,0,1,normal,0
2.27,tcp,dns,S0,47,8,426,210,0.899,0.933,0,0,dos,1
1.17,tcp,ssh,REJ,8,0,148,208,0.881,0.92,0,0,dos,1
0.74,tcp,ftp,S0,29,0,352,281,1.0,0.982,0,0,dos,1
0.0,tcp,ftp,S0,62,0,225,319,0.925,0.915,0,0,dos,1
25.34,tcp,telnet,SF,198,2142,6,1,0.013,0.865,0,1,normal,0
197.37,udp,ftp,SF,230,0,1,4,0.116,0.801,0,1,u2r,1
4.61,tcp,other,SF,28,0,79,12,0.521,0.431,0,0,probe,1
88.45,icmp,dns,SF,249,1375,6,6,0.046,0.774,0,1,normal,0
43.32,udp,http,SF,1041,602,1,1,0.036,0.823,0,1,normal,0
37.99,tcp,ftp,SF,623,494,3,2,0.01,0.975,0,1,normal,0
0.85,tcp,ftp,REJ,77,0,252,393,0.778,0.893,0,0,dos,1
7.92,tcp,other,SF,162,463,7,3,0.082,0.34,4,1,r2l,1
2.1,tcp,pop3,S0,61,0,264,349,0.933,1.0,0,0,dos,1
12.37,tcp,smtp,SF,539,1801,3,6,0.022,1.0,0,1,normal,0
85.61,tcp,dns,SF,266,1198,8,5,0.016,0.932,0,1,normal,0
55.57,tcp,ssh,SF,913,1207,1,3,0.001,0.987,0,1,normal,0
0.0,udp,smtp,SF,567,323,6,5,0.047,0.926,0,1,normal,0
51.88,tcp,smtp,SF,962,610,9,6,0.0,0.927,0,1,normal,0
20.5,tcp,ftp,SF,808,665,1,5,0.0,0.898,0,1,normal,0
61.77,tcp,other,SF,847,1088,9,9,0.0,0.804,0,1,normal,0
50.33,tcp,pop3,SF,600,903,1,1,0.016,0.985,0,1,normal,0
0.0,tcp,telnet,REJ,101,8,403,150,1.0,1.0,0,0,dos,1
87.03,udp,ftp,SF,665,457,3,2,0.0,0.876,0,1,normal,0
47.97,tcp,telnet,SF,145,717,1,5,0.053,1.0,0,1,normal,0
61.89,udp,smtp,S0,204,580,6,6,0.0,0.917,0,1,normal,0
18.91,tcp,smtp,SF,0,745,4,7,0.21,0.668,4,1,r2l,1
1.17,tcp,pop3,S0,71,2,131,240,0.626,0.913,0,0,dos,1
45.39,tcp,smtp,SF,584,939,5,3,0.013,0.925,0,1,normal,0
0.0,tcp,telnet,S0,93,5,367,165,0.862,0.994,0,0,dos,1
4.6,tcp,dns,REJ,99,0,184,486,0.934,0.9,0,0,dos,1
76.44,tcp,telnet,SF,497,556,6,5,0.12,1.0,0,1,normal,0
52.69,tcp,ssh,SF,294,1263,8,6,0.0,0.82,0,1,normal,0
31.45,udp,pop3,SF,606,1242,9,5,0.045,0.816,0,1,normal,0
20.91,tcp,smtp,SF,776,2135,3,2,0.037,0.924,0,1,normal,0
68.69,tcp,pop3,SF,846,845,9,5,0.0,0.85,0,1,normal,0
89.58,udp,dns,S0,1078,559,2,5,0.025,0.861,0,1,normal,0
45.51,tcp,ssh,SF,789,1241,6,7,0.005,0.748,0,1,normal,0
60.16,udp,ssh,SF,427,889,2,8,0.0,0.854,0,1,normal,0
20.97,tcp,dns,SF,1150,827,9,7,0.0,0.926,0,1,normal,0
61.04,udp,pop3,REJ,440,348,7,7,0.0,0.821,0,1,normal,0
23.37,udp,pop3,RSTO,377,874,6,1,0.044,0.924,0,1,normal,0
38.46,udp,http,SF,767,2038,3,4,0.034,0.932,0,1,normal,0
84.82,tcp,ftp,SF,42,910,4,7,0.073,0.759,0,1,normal,0
1.27,udp,ssh,REJ,26,4,381,176,0.68,1.0,0,0,dos,1
36.18,tcp,telnet,SF,561,2002,4,2,0.048,0.963,0,1,normal,0
63.73,tcp,smtp,SF,310,1108,5,7,0.056,0.992,0,1,normal,0
86.48,udp,smtp,SF,868,241,5,4,0.076,1.0,0,1,normal,0
52.3,tcp,ftp,SF,348,276,3,8,0.002,0.844,0,1,normal,0
17.91,udp,telnet,SF,509,509,6,2,0.005,0.969,0,1,normal,0
41.89,tcp,ftp,SF,219,2526,2,8,0.058,0.929,0,1,normal,0
55.74,tcp,pop3,S0,224,858,3,6,0.048,0.98,0,1,normal,0
1.13,tcp,other,REJ,16,0,99,8,0.74,0.0,0,0,probe,1
3.25,tcp,telnet,SF,667,547,8,2,0.014,0.929,0,1,normal,0
51.97,tcp,telnet,SF,0,2552,9,2,0.005,0.885,0,1,normal,0
39.44,tcp,telnet,SF,665,1868,5,9,0.0,0.805,0,1,normal,0
0.0,udp,telnet,S0,86,0,491,376,0.782,0.95,0,0,dos,1
0.0,tcp,other,SF,430,1612,4,1,0.034,0.811,0,1,normal,0
0.66,tcp,ssh,S0,7,0,39,18,0.537,0.064,0,0,probe,1
25.74,tcp,smtp,SF,301,1005,1,1,0.0,0.921,0,1,normal,0
20.95,tcp,http,RSTO,419,2084,5,8,0.03,0.834,0,1,normal,0
32.7,tcp,http,SF,107,482,1,6,0.002,0.859,0,1,normal,0
0.0,tcp,dns,REJ,23,3,48,17,0.715,0.07,0,0,probe,1
4.27,tcp,ftp,SF,1181,879,1,1,0.001,1.0,1,1,u2r,1
1.34,tcp,telnet,RSTR,36,0,260,320,0.786,0.884,0,0,dos,1
0.0,udp,other,SF,476,1004,9,6,0.029,0.933,0,1,normal,0
0.99,tcp,ftp,REJ,39,0,124,156,0.979,0.906,0,0,dos,1
21.9,tcp,dns,SF,206,510,7,1,0.117,1.0,0,1,normal,0
83.03,tcp,dns,RSTR,70,1481,6,3,0.046,0.82,0,1,normal,0
43.18,tcp,ftp,SF,478,801,6,2,0.049,0.851,0,1,normal,0
35.09,udp,ftp,SF,121,196,10,6,0.07,0.525,1,1,r2l,1
48.15,tcp,other,S0,0,1423,1,9,0.058,0.874,0,1,normal,0
124.14,icmp,telnet,SF,431,1888,6,3,0.023,0.81,0,1,normal,0
30.47,tcp,smtp,SF,788,527,9,3,0.104,1.0,0,1,normal,0
69.12,udp,ftp,S0,67,979,5,7,0.084,0.769,0,1,normal,0
46.57,tcp,telnet,SF,396,506,7,4,0.0,0.988,0,1,normal,0
0.0,tcp,ssh,S0,23,4,385,480,0.996,0.964,0,0,dos,1
35.34,tcp,other,SF,465,1040,2,3,0.0,0.807,0,1,normal,0
28.86,tcp,ssh,SF,781,946,2,5,0.005,0.788,0,1,normal,0
19.4,tcp,pop3,SF,226,1085,2,2,0.005,0.887,0,1,normal,0
99.09,tcp,telnet,REJ,796,1009,7,5,0.0,0.925,0,1,normal,0
0.0,udp,dns,REJ,261,1655,2,7,0.033,0.765,0,1,normal,0
29.87,tcp,pop3,SF,54,897,6,6,0.082,1.0,0,1,normal,0
71.79,tcp,http,RSTR,453,1729,3,8,0.045,1.0,0,1,normal,0
6.76,tcp,smtp,S0,578,1388,7,8,0.0,0.789,0,1,normal,0
7.06,tcp,other,REJ,15,7,89,13,0.939,0.223,0,0,probe,1
42.87,udp,ssh,SF,543,106,8,6,0.021,0.96,0,1,normal,0
60.64,tcp,ssh,SF,335,2504,7,9,0.057,0.864,0,1,normal,0
3.05,udp,ftp,S0,23,0,61,3,0.708,0.312,0,0,probe,1
47.43,udp,ssh,SF,600,0,2,5,0.079,0.992,0,1,normal,0
3.65,tcp,ftp,S0,75,0,484,302,0.857,0.895,0,0,dos,1
29.88,tcp,dns,SF,143,404,13,4,0.009,0.481,1,1,r2l,1
1.48,tcp,ftp,S0,47,0,361,446,0.854,0.954,0,0,dos,1
57.71,udp,pop3,SF,589,43,9,1,0.0,1.0,0,1,normal,0
2.09,tcp,smtp,S0,100,0,185,193,0.802,0.985,0,0,dos,1
110.15,tcp,smtp,REJ,964,0,8,5,0.02,0.84,0,1,normal,0
84.98,udp,ftp,SF,124,2067,7,5,0.0,0.903,0,1,normal,0
16.76,tcp,other,S0,247,275,13,9,0.0,0.41,1,0,r2l,1
58.86,udp,http,SF,511,1248,8,4,0.039,0.826,0,1,normal,0
3.32,tcp,smtp,S0,56,7,377,275,0.82,0.966,0,0,dos,1
70.9,udp,dns,SF,971,1457,1,5,0.0,0.876,0,1,normal,0
59.77,tcp,http,SF,459,182,8,8,0.0,1.0,0,1,normal,0
60.27,udp,pop3,S0,663,760,7,3,0.024,0.854,0,1,normal,0
0.43,tcp,smtp,S0,12,0,462,408,0.887,0.966,0,0,dos,1
88.1,udp,other,SF,682,0,3,3,0.0,0.813,0,1,normal,0
0.0,tcp,smtp,S0,48,0,277,500,0.904,0.986,0,0,dos,1
23.19,tcp,dns,SF,23,135,7,7,0.005,1.0,0,1,normal,0
2.32,tcp,http,S0,22,3,76,13,0.314,0.249,0,0,probe,1
69.95,tcp,http,SF,768,1298,8,4,0.018,0.956,0,1,normal,0
4.63,tcp,ftp,REJ,85,7,343,246,0.924,0.909,0,0,dos,1
89.16,tcp,pop3,SF,166,926,4,4,0.0,0.897,0,1,normal,0
18.21,tcp,other,S0,196,1005,7,7,0.048,0.81,0,1,normal,0
5.75,tcp,http,S0,16,4,93,7,0.713,0.32,0,0,probe,1
37.52,icmp,dns,S0,566,541,8,6,0.051,1.0,0,1,normal,0
61.43,tcp,pop3,SF,425,1482,1,3,0.122,0.989,0,1,normal,0
0.14,tcp,other,S0,58,1,469,362,1.0,0.995,0,0,dos,1
0.0,tcp,ssh,REJ,45,0,149,441,0.913,0.926,0,0,dos,1
0.0,icmp,http,RSTR,64,0,469,424,0.821,0.944,0,0,dos,1
2.23,udp,smtp,S0,77,0,442,286,1.0,0.913,0,0,dos,1
1.04,tcp,http,SF,50,0,97,10,0.403,0.155,0,0,probe,1
60.39,tcp,smtp,SF,400,801,7,3,0.075,0.76,0,1,normal,0
29.41,udp,telnet,SF,461,1586,7,9,0.008,0.735,0,1,normal,0
1.84,tcp,ssh,REJ,36,0,247,443,0.947,0.792,0,0,dos,1
3.06,tcp,ftp,RSTR,58,0,357,363,0.904,0.986,0,0,dos,1
47.09,udp,telnet,SF,550,885,7,7,0.072,0.923,0,1,normal,0
32.16,udp,other,SF,7,1355,6,2,0.036,0.946,0,1,normal,0
39.46,icmp,ftp,SF,351,816,4,5,0.01,0.999,0,1,normal,0
3.91,tcp,other,REJ,46,0,433,447,0.873,1.0,0,0,dos,1
34.25,tcp,dns,SF,428,757,1,3,0.037,1.0,0,1,normal,0
0.0,tcp,ftp,S0,60,0,467,366,1.0,0.894,0,0,dos,1
0.0,tcp,smtp,REJ,55,5,435,429,0.823,0.906,0,0,dos,1
29.82,tcp,ssh,SF,511,664,8,1,0.136,0.927,0,1,normal,0
111.16,tcp,telnet,SF,577,0,6,7,0.0,0.887,0,1,normal,0
69.12,tcp,pop3,REJ,785,236,5,7,0.024,0.932,0,1,normal,0
0.0,udp,ftp,SF,774,1672,9,4,0.0,0.986,0,1,normal,0
89.57,tcp,http,SF,1093,2006,4,2,0.076,0.878,0,1,normal,0
0.0,tcp,telnet,SF,752,83,3,3,0.014,1.0,0,1,normal,0
0.0,tcp,ftp,S0,58,8,119,456,0.931,0.974,0,0,dos,1
18.97,tcp,other,SF,654,1941,7,2,0.0,0.959,0,1,normal,0
73.97,udp,smtp,SF,369,625,2,3,0.033,0.943,0,1,normal,0
73.84,icmp,other,SF,380,1007,8,9,0.0,0.974,0,1,normal,0
3.88,tcp,dns,REJ,42,0,165,146,0.991,0.957,0,0,dos,1
20.15,udp,http,SF,551,898,3,1,0.096,1.0,0,1,normal,0
106.77,icmp,dns,SF,732,1867,6,4,0.055,0.742,0,1,normal,0
2.54,tcp,smtp,SF,7,0,52,17,0.682,0.15,0,0,probe,1
0.0,udp,dns,SF,0,1708,1,8,0.0,0.927,0,1,normal,0
0.0,tcp,ssh,REJ,150,1029,1,4,0.0,0.929,0,1,normal,0
14.68,tcp,telnet,RSTR,292,1116,4,3,0.025,0.863,0,1,normal,0
0.0,udp,ftp,S0,38,2,110,449,0.895,0.929,0,0,dos,1
4.1,tcp,telnet,REJ,39,0,337,233,1.0,1.0,0,0,dos,1
50.72,tcp,pop3,SF,0,1007,1,5,0.049,1.0,0,1,normal,0
1.48,tcp,ssh,S0,52,9,138,348,0.716,0.918,0,0,dos,1
0.44,icmp,telnet,S0,8,0,148,347,0.917,1.0,0,0,dos,1
4.9,udp,smtp,SF,24,0,28,4,0.172,0.217,0,0,probe,1
1.64,icmp,other,S0,0,0,69,19,0.697,0.127,0,0,probe,1
0.0,udp,dns,RSTR,56,0,349,229,0.972,0.929,0,0,dos,1
19.92,udp,ssh,SF,727,992,9,2,0.0,0.998,0,1,normal,0
69.78,tcp,http,RSTO,728,1127,6,9,0.0,0.751,0,1,normal,0
0.0,icmp,ssh,REJ,0,0,46,4,0.411,0.036,0,0,probe,1
45.81,tcp,pop3,SF,263,103,9,8,0.0,0.964,0,1,normal,0
104.67,tcp,telnet,SF,629,1048,3,6,0.015,0.722,0,1,normal,0
0.0,tcp,smtp,REJ,39,0,27,12,0.52,0.0,0,0,probe,1
2.13,udp,telnet,S0,107,0,479,173,0.903,0.89,0,0,dos,1
1.67,tcp,pop3,RSTR,12,0,403,332,0.875,1.0,0,0,dos,1
2.86,icmp,smtp,S0,51,1,79,15,0.416,0.38,0,0,probe,1
36.42,tcp,dns,SF,966,1070,3,7,0.0,0.903,0,1,normal,0
0.0,tcp,http,S0,60,0,426,187,0.789,0.914,0,0,dos,1
27.48,tcp,ssh,SF,106,184,1,9,0.058,0.769,4,0,r2l,1
120.45,tcp,ftp,SF,749,1044,3,6,0.071,0.951,0,1,normal,0
22.76,tcp,http,SF,398,929,1,8,0.075,0.674,0,1,normal,0
0.0,tcp,telnet,S0,40,0,483,463,1.0,0.887,0,0,dos,1
34.77,tcp,ftp,SF,515,840,5,9,0.047,1.0,0,1,normal,0
80.53,icmp,http,SF,294,966,8,3,0.057,0.896,0,1,normal,0
3.71,tcp,smtp,RSTR,442,541,9,6,0.004,0.915,0,1,normal,0
1.85,tcp,dns,SF,423,901,3,7,0.0,1.0,0,1,normal,0
67.41,udp,smtp,SF,738,846,3,8,0.045,1.0,0,1,normal,0
4.03,tcp,ftp,S0,23,0,177,289,0.887,0.965,0,0,dos,1
61.42,tcp,dns,SF,458,365,8,1,0.035,0.915,0,1,normal,0
3.25,udp,telnet,RSTR,41,0,470,421,1.0,0.992,0,0,dos,1
16.98,tcp,smtp,SF,420,710,3,6,0.0,0.945,0,1,normal,0
52.51,tcp,telnet,SF,574,1567,6,9,0.0,1.0,0,1,normal,0
86.48,tcp,smtp,SF,431,543,6,9,0.0,0.965,0,1,normal,0
2.74,udp,telnet,RSTR,90,0,410,507,0.905,0.993,0,0,dos,1
0.0,tcp,pop3,S0,0,576,8,3,0.162,0.754,2,0,r2l,1
45.52,udp,pop3,SF,734,2113,4,9,0.0,1.0,0,1,normal,0
2.09,udp,ftp,S0,629,47,3,8,0.195,0.558,3,0,r2l,1
4.16,tcp,smtp,SF,338,1771,7,2,0.0,0.805,0,1,normal,0
1.33,tcp,http,SF,603,989,5,7,0.0,0.938,0,1,normal,0
3.8,udp,dns,S0,78,1,279,443,1.0,1.0,0,0,dos,1
131.38,udp,smtp,SF,538,1043,3,4,0.028,0.828,0,1,normal,0
6.08,udp,other,REJ,29,1,64,2,0.36,0.183,0,0,probe,1
55.21,tcp,ssh,SF,367,526,3,7,0.1,1.0,0,1,normal,0
2.72,tcp,ssh,S0,73,1,468,113,0.845,0.843,0,0,dos,1
56.42,tcp,http,SF,668,1157,7,2,0.024,0.934,0,1,normal,0
38.74,udp,other,SF,0,2236,5,1,0.054,0.821,0,1,normal,0
3.1,tcp,http,SF,386,741,6,2,0.0,0.955,0,1,normal,0
2.82,tcp,telnet,REJ,28,2,76,14,0.469,0.215,0,0,probe,1
23.05,tcp,smtp,REJ,292,455,8,2,0.048,0.999,0,1,normal,0
58.63,tcp,dns,SF,880,802,3,7,0.025,0.83,0,1,normal,0
55.81,tcp,other,SF,503,1321,8,7,0.016,0.793,0,1,normal,0
102.39,tcp,http,SF,325,1148,7,8,0.126,0.991,0,1,normal,0
0.0,udp,other,SF,615,2502,5,5,0.041,0.726,0,1,normal,0
0.63,tcp,ftp,S0,26,0,114,122,0.895,0.985,0,0,dos,1
81.09,tcp,ftp,SF,619,889,8,9,0.053,0.766,0,1,normal,0
110.93,tcp,http,SF,131,308,9,2,0.074,0.902,0,1,normal,0
76.87,udp,smtp,SF,203,1848,1,6,0.037,0.899,0,1,normal,0
32.3,tcp,http,SF,745,1272,2,1,0.0,0.877,0,1,normal,0
84.34,tcp,http,SF,190,1063,1,2,0.05,0.821,0,1,normal,0
32.59,tcp,smtp,SF,309,824,4,8,0.044,1.0,0,1,normal,0
43.1,udp,dns,SF,0,1981,4,2,0.0,1.0,0,1,normal,0
5.0,tcp,smtp,S0,14,0,421,102,0.967,0.923,0,0,dos,1
44.09,tcp,http,SF,480,196,7,3,0.0,0.839,0,1,normal,0
0.0,tcp,http,RSTR,82,7,140,439,0.971,1.0,0,0,dos,1
76.97,udp,other,SF,323,453,6,2,0.0,0.752,0,1,normal,0
2.51,tcp,http,S0,8,0,62,11,0.543,0.274,0,0,probe,1
20.2,tcp,pop3,SF,0,301,1,5,0.047,0.514,1,1,r2l,1
41.79,tcp,ftp,SF,608,805,5,2,0.0,0.853,0,1,normal,0
8.26,tcp,pop3,SF,597,1691,2,8,0.0,0.897,0,1,normal,0
0.0,tcp,ftp,SF,505,894,2,8,0.022,0.877,0,1,normal,0
0.0,udp,smtp,REJ,32,0,460,428,0.949,0.999,0,0,dos,1
83.82,tcp,ftp,SF,511,2320,9,9,0.0,0.82,0,1,normal,0
0.0,tcp,ftp,SF,435,0,3,4,0.144,0.898,0,1,normal,0
42.31,tcp,smtp,SF,1073,1141,5,9,0.096,0.982,0,1,normal,0
73.69,tcp,other,RSTO,830,0,6,6,0.0,0.734,0,1,normal,0
44.12,tcp,ssh,SF,471,1145,9,7,0.009,0.913,0,1,normal,0
87.98,tcp,http,SF,541,1203,6,7,0.165,0.914,0,1,normal,0
0.0,tcp,pop3,S0,8,0,326,455,0.883,0.959,0,0,dos,1
0.0,udp,http,RSTR,18,5,138,158,0.778,0.955,0,0,dos,1
141.93,udp,http,SF,608,544,4,5,0.082,1.0,0,1,normal,0
79.81,tcp,ftp,SF,860,293,1,4,0.0,0.767,0,1,normal,0
8.62,udp,dns,S0,7,3,84,1,0.704,0.0,0,0,probe,1
0.67,udp,ftp,REJ,27,0,480,392,1.0,0.969,0,0,dos,1
4.37,tcp,smtp,S0,34,1,56,12,0.553,0.231,0,0,probe,1
136.1,udp,other,SF,0,536,4,1,0.0,0.596,0,1,u2r,1
38.58,tcp,smtp,SF,858,1004,9,9,0.137,0.921,0,1,normal,0
0.0,tcp,ssh,S0,0,0,409,465,0.887,1.0,0,0,dos,1
29.34,udp,other,SF,435,1222,6,5,0.052,0.978,0,1,normal,0
84.03,tcp,telnet,SF,0,1086,9,2,0.078,0.685,0,1,normal,0
52.36,tcp,other,SF,0,1021,1,2,0.0,1.0,0,1,normal,0
48.81,icmp,pop3,S0,37,743,5,3,0.11,0.875,0,1,normal,0
25.55,tcp,telnet,SF,289,2112,7,8,0.032,0.852,0,1,normal,0
0.0,tcp,ftp,SF,447,1424,7,5,0.044,0.873,0,1,normal,0
0.0,udp,telnet,S0,94,0,298,159,0.726,0.968,0,0,dos,1
91.77,tcp,ftp,SF,370,1743,2,4,0.0,1.0,0,1,normal,0
61.53,tcp,other,SF,769,1558,3,7,0.09,1.0,0,1,normal,0
131.6,udp,other,SF,608,825,3,5,0.0,0.813,0,1,normal,0
60.1,udp,ftp,SF,606,468,4,9,0.022,1.0,0,1,normal,0
0.0,udp,http,SF,227,452,3,4,0.0,0.747,0,1,normal,0
57.31,tcp,other,SF,93,862,5,7,0.001,1.0,0,1,normal,0
0.0,tcp,dns,SF,740,180,4,4,0.0,0.95,0,1,normal,0
5.32,tcp,other,SF,6,0,81,4,0.353,0.171,0,0,probe,1
86.0,udp,pop3,SF,215,0,3,6,0.102,0.86,0,1,normal,0
51.68,tcp,ssh,S0,499,1742,9,6,0.0,0.913,0,1,normal,0
1.45,tcp,telnet,S0,38,0,266,189,1.0,1.0,0,0,dos,1
27.66,tcp,pop3,SF,480,2755,4,9,0.055,0.866,0,1,normal,0
2.97,tcp,dns,SF,8,1,62,9,0.434,0.32,0,0,probe,1
22.87,tcp,ftp,S0,638,2298,2,7,0.045,1.0,0,1,normal,0
111.27,icmp,http,SF,543,2735,4,6,0.0,1.0,0,1,normal,0
0.0,tcp,smtp,RSTO,0,15,6,4,0.0,0.92,0,1,normal,0
31.6,tcp,telnet,SF,1178,1761,2,9,0.019,0.8,0,1,normal,0
0.0,udp,telnet,SF,0,323,4,3,0.0,0.692,1,0,r2l,1
32.17,tcp,other,SF,419,2453,5,5,0.102,0.976,0,1,normal,0
29.03,udp,ssh,SF,551,1320,4,7,0.033,0.967,0,1,normal,0
77.73,tcp,http,SF,241,1387,4,8,0.0,1.0,0,1,normal,0
0.0,tcp,ftp,S0,18,2,22,17,0.419,0.58,0,0,probe,1
0.0,tcp,http,SF,0,986,5,2,0.066,1.0,0,1,normal,0
121.29,tcp,http,S0,684,1312,8,6,0.0,0.903,0,1,normal,0
68.77,udp,dns,SF,466,400,1,4,0.0,1.0,0,1,u2r,1
61.82,tcp,ftp,SF,1222,1104,8,6,0.0,0.914,0,1,normal,0
54.67,tcp,dns,SF,976,1092,7,4,0.074,0.953,0,1,normal,0
8.86,udp,http,SF,894,1373,7,4,0.05,0.702,0,1,normal,0
52.46,tcp,ssh,SF,728,396,9,7,0.0,0.979,0,1,normal,0
0.0,tcp,dns,REJ,85,0,441,240,0.744,0.997,0,0,dos,1
55.05,tcp,pop3,SF,53,579,4,1,0.0,0.975,0,1,normal,0
41.57,udp,dns,SF,58,255,13,8,0.0,0.653,4,1,r2l,1
19.61,tcp,other,SF,1167,891,1,5,0.118,0.869,0,1,normal,0
0.0,tcp,smtp,SF,577,909,5,2,0.0,0.784,0,1,normal,0
0.95,udp,pop3,S0,62,2,326,459,1.0,0.915,0,0,dos,1
122.81,tcp,pop3,SF,464,1505,1,6,0.001,0.912,0,1,normal,0
7.43,tcp,dns,REJ,360,807,1,9,0.0,0.955,0,1,normal,0
0.0,tcp,ssh,SF,356,1903,5,4,0.022,0.979,0,1,normal,0
9.64,tcp,other,S0,945,1080,9,4,0.054,0.778,0,1,normal,0
0.0,tcp,pop3,S0,63,0,376,267,0.839,1.0,0,0,dos,1
7.56,udp,other,SF,750,335,2,9,0.037,0.716,0,1,normal,0
88.53,tcp,pop3,SF,686,1641,5,3,0.0,0.854,0,1,normal,0
35.81,icmp,ssh,SF,240,1303,8,5,0.068,0.891,0,1,normal,0
79.91,tcp,ftp,SF,288,535,4,1,0.01,0.947,0,1,normal,0
21.12,icmp,dns,SF,782,852,4,2,0.063,0.983,0,1,normal,0
33.18,tcp,smtp,SF,0,289,14,6,0.202,1.0,2,0,r2l,1
29.04,tcp,http,SF,387,1893,1,4,0.078,0.982,0,1,normal,0
3.41,tcp,telnet,SF,0,2370,6,1,0.041,0.972,0,1,normal,0
48.34,tcp,smtp,REJ,522,1496,3,3,0.0,0.929,0,1,normal,0
108.25,tcp,ssh,SF,29,368,4,4,0.0,0.807,0,1,normal,0
65.56,tcp,ftp,SF,733,33,5,6,0.031,1.0,0,1,normal,0
57.27,tcp,telnet,S0,501,1386,3,8,0.077,0.933,0,1,normal,0
66.34,tcp,dns,SF,934,1465,9,7,0.0,0.936,0,1,normal,0
41.26,udp,http,SF,0,795,8,3,0.109,0.868,0,1,normal,0
1.77,icmp,ftp,S0,59,0,208,386,0.944,0.933,0,0,dos,1
79.0,tcp,other,SF,402,813,9,5,0.082,0.911,0,1,normal,0
0.0,udp,pop3,SF,419,0,2,5,0.012,0.828,0,1,normal,0
74.8,udp,smtp,SF,365,596,9,1,0.0,0.809,0,1,normal,0
90.71,icmp,ssh,SF,674,752,5,4,0.103,0.924,0,1,normal,0
0.0,udp,smtp,SF,7,798,3,4,0.054,0.842,0,1,normal,0
54.56,tcp,ftp,SF,442,482,1,5,0.024,0.932,0,1,normal,0
25.61,tcp,dns,SF,372,630,5,4,0.0,0.917,0,1,normal,0
23.88,tcp,ftp,SF,0,639,4,7,0.0,0.81,0,1,normal,0
0.0,tcp,ftp,SF,746,296,9,3,0.0,1.0,0,1,normal,0
3.9,tcp,http,SF,10,0,45,11,0.461,0.286,0,0,probe,1
26.97,tcp,http,SF,374,319,6,7,0.287,0.613,1,1,r2l,1
2.7,udp,dns,S0,24,0,467,403,0.868,0.992,0,0,dos,1
48.27,tcp,dns,REJ,503,2570,7,9,0.0,0.858,0,1,normal,0
0.0,tcp,pop3,RSTR,47,0,377,321,0.789,0.966,0,0,dos,1
77.81,udp,telnet,RSTR,633,1080,9,1,0.0,1.0,0,1,normal,0
33.63,tcp,http,SF,500,1515,6,7,0.038,1.0,0,1,normal,0
0.64,tcp,telnet,REJ,20,2,52,7,0.169,0.063,0,0,probe,1
0.62,tcp,ftp,S0,0,0,284,237,0.759,0.968,0,0,dos,1
0.0,icmp,pop3,SF,694,1748,9,5,0.077,0.978,0,1,normal,0
8.59,tcp,pop3,SF,153,264,7,7,0.026,0.456,2,1,r2l,1
0.0,tcp,smtp,RSTR,704,995,8,2,0.016,0.911,0,1,normal,0
82.23,tcp,other,RSTR,477,1480,2,3,0.072,0.877,0,1,normal,0
56.64,udp,other,SF,251,0,4,8,0.001,0.766,0,1,normal,0
11.96,tcp,pop3,SF,313,852,1,5,0.0,1.0,0,1,normal,0
0.0,tcp,ssh,SF,217,182,13,7,0.195,0.606,4,1,r2l,1
55.11,tcp,http,SF,983,1773,7,3,0.04,0.898,0,1,normal,0
0.0,tcp,telnet,SF,548,865,6,1,0.0,1.0,0,1,normal,0
1.15,icmp,telnet,REJ,50,0,283,505,0.822,0.845,0,0,dos,1
0.0,udp,smtp,S0,6,8,355,353,0.688,0.96,0,0,dos,1
4.51,tcp,telnet,S0,17,0,49,16,0.376,0.222,0,0,probe,1
1.75,tcp,telnet,REJ,48,0,32,10,0.413,0.26,0,0,probe,1
0.0,tcp,pop3,S0,3,1,40,1,0.474,0.043,0,0,probe,1
65.71,tcp,pop3,REJ,275,691,8,9,0.043,0.974,0,1,normal,0
0.0,icmp,other,S0,346,932,5,3,0.011,0.812,0,1,normal,0
2.79,icmp,pop3,REJ,14,0,62,12,0.246,0.31,0,0,probe,1
17.65,tcp,smtp,SF,504,914,6,3,0.0,0.965,0,1,normal,0
102.27,tcp,http,SF,434,1511,1,7,0.026,0.742,0,1,normal,0
