duration,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,num_failed_logins,logged_in,protocol_type_enc,service_enc,flag_enc
0.0,436,292,9,8,0.0,0.908,0,1,1,3,4
57.92,305,229,8,4,0.035,0.964,0,1,1,7,4
72.93,559,734,8,7,0.0,0.986,0,1,1,2,4
0.0,318,1256,7,9,0.0,0.868,0,1,2,0,1
117.03,238,1189,2,7,0.0,0.785,0,1,1,1,4
54.11,903,475,5,9,0.0,0.876,0,1,1,5,4
0.0,20,2,377,377,0.779,0.954,0,0,1,1,3
1.84,51,7,134,437,0.864,0.965,0,0,1,5,3
92.63,513,942,8,4,0.031,0.906,0,1,1,4,0
36.47,803,904,8,4,0.024,0.817,0,1,1,6,4
67.52,798,1326,1,1,0.007,0.689,0,1,1,4,4
0.0,822,1926,6,4,0.109,0.866,0,1,1,3,4
0.0,109,0,274,268,0.782,0.948,0,0,1,6,3
0.0,93,7,452,117,0.821,1.0,0,0,1,1,3
21.71,723,1230,1,4,0.01,0.876,0,1,1,7,4
6.07,62,0,114,370,0.894,0.926,0,0,1,6,3
70.17,417,1561,4,7,0.047,0.92,0,1,2,7,4
0.0,106,150,5,7,0.109,0.603,2,0,1,7,4
30.31,553,1432,2,1,0.0,0.846,0,1,1,0,4
0.0,78,0,474,158,0.813,0.933,0,0,0,6,3
128.3,1184,725,6,8,0.029,0.933,0,1,1,6,4
71.62,597,432,2,8,0.074,0.917,0,1,1,2,4
26.97,816,1320,1,1,0.027,0.931,0,1,1,3,4
68.5,763,1578,7,8,0.048,0.956,0,1,1,4,3
7.67,222,979,9,4,0.0,0.997,0,1,1,7,4
0.0,786,304,1,8,0.0,0.85,0,1,1,3,4
16.51,413,169,8,2,0.0,0.888,0,1,1,3,4
85.32,604,264,9,8,0.024,1.0,0,1,1,4,4
89.69,475,1470,1,3,0.073,0.943,0,1,1,1,4
85.0,381,547,5,2,0.0,0.8,0,1,1,5,1
30.97,544,954,9,7,0.019,0.934,0,1,1,7,4
94.6,671,2434,5,7,0.056,0.87,0,1,1,0,4
37.35,585,1991,3,1,0.068,0.861,0,1,1,3,4
0.0,52,0,379,288,0.835,0.888,0,0,1,4,3
49.95,502,850,6,8,0.0,0.856,0,1,2,7,4
190.51,329,0,5,1,0.088,1.0,0,1,1,0,4
65.13,828,1419,4,2,0.0,0.808,0,1,1,1,4
130.04,365,190,6,3,0.055,0.967,0,1,2,1,4
96.96,340,565,4,8,0.072,0.877,0,1,1,4,4
31.17,736,1221,8,8,0.1,0.798,0,1,2,7,4
45.31,664,737,4,3,0.005,0.79,0,1,1,2,4
0.47,23,0,37,7,0.534,0.0,0,0,1,0,3
76.16,310,116,7,7,0.055,0.882,0,1,1,4,4
27.04,519,1327,1,9,0.065,0.83,0,1,1,5,4
50.71,151,0,6,6,0.058,0.909,0,1,1,3,4
31.06,870,299,1,4,0.0,0.827,0,1,1,7,4
0.0,768,1425,4,3,0.056,0.78,0,1,2,5,4
21.97,327,1103,8,5,0.0,0.902,0,1,1,7,4
97.38,14,521,7,1,0.024,1.0,0,1,1,0,4
0.0,0,0,6,5,0.0,1.0,0,1,1,2,4
2.76,23,0,145,286,0.805,0.897,0,0,1,6,2
59.37,628,2040,2,7,0.002,1.0,0,1,1,2,4
72.89,549,966,1,1,0.0,0.998,0,1,1,3,4
3.11,26,0,38,11,0.606,0.0,0,0,1,4,0
3.93,15,2,65,6,0.434,0.141,0,0,1,6,3
48.62,272,392,8,3,0.093,0.879,0,1,2,2,4
112.77,507,1316,5,1,0.051,1.0,0,1,1,6,4
36.9,1022,1181,3,9,0.0,0.913,0,1,1,5,4
30.97,595,418,5,1,0.0,0.767,0,1,1,6,4
205.63,440,1107,6,8,0.107,0.955,0,1,1,4,4
21.41,718,634,4,6,0.141,1.0,0,1,2,4,2
0.0,65,0,510,175,0.796,1.0,0,0,1,0,3
0.0,96,6,489,417,0.964,0.942,0,0,1,3,3
1.75,48,0,32,10,0.413,0.26,0,0,1,7,0
9.51,625,778,7,1,0.0,0.988,0,1,1,5,4
80.61,273,0,8,8,0.0,0.991,0,1,1,5,4
5.41,16,0,129,392,0.974,0.93,0,0,2,3,3
71.52,1180,242,9,8,0.083,0.934,0,1,1,2,4
28.29,585,1013,7,2,0.047,0.976,0,1,1,3,4
74.62,342,1530,8,1,0.015,0.945,0,1,2,4,4
0.0,352,83,8,7,0.027,1.0,0,1,2,0,4
0.0,483,82,6,6,0.094,0.801,0,1,1,7,4
0.0,18,4,494,194,1.0,1.0,0,0,1,2,3
43.7,141,825,4,9,0.048,0.921,0,1,2,2,4
62.82,496,579,1,6,0.094,0.861,0,1,1,2,4
0.93,64,1,394,446,0.97,0.912,0,0,1,7,3
55.21,1010,1520,1,6,0.069,0.981,0,1,1,2,4
28.44,408,1549,3,2,0.021,0.99,0,1,1,2,4
4.83,503,1633,6,9,0.0,0.827,0,1,1,0,4
17.0,109,703,14,9,0.0,0.75,4,1,1,5,4
24.24,712,708,9,4,0.0,0.91,0,1,0,2,4
7.22,480,1478,2,4,0.0,0.832,0,1,1,3,4
84.19,441,1669,8,6,0.044,0.904,0,1,2,6,4
22.0,235,1634,1,9,0.011,0.97,0,1,1,3,4
11.71,307,217,12,3,0.054,0.395,4,1,1,4,3
12.58,366,1743,3,8,0.0,0.963,0,1,1,0,4
0.0,597,170,9,9,0.017,0.832,0,1,2,7,4
1.36,85,10,224,459,0.964,0.956,0,0,1,1,0
52.52,99,1411,2,2,0.0,0.793,0,1,1,6,4
25.6,363,1419,8,3,0.039,0.733,0,1,1,0,4
43.84,175,1358,7,9,0.027,0.981,0,1,1,6,4
75.06,677,1471,5,3,0.0,0.97,0,1,1,5,4
1.03,3,0,89,9,0.486,0.264,0,0,0,2,3
79.56,0,1512,8,4,0.004,0.891,0,1,1,5,4
68.69,846,845,9,5,0.0,0.85,0,1,1,4,4
22.47,352,2005,2,9,0.028,0.898,0,1,2,5,4
74.11,574,0,5,2,0.0,0.766,0,1,2,2,4
3.11,17,1,155,241,0.923,0.927,0,0,1,6,3
32.06,345,1336,4,9,0.08,0.857,0,1,1,6,0
0.54,64,0,496,274,0.953,0.927,0,0,2,4,3
21.38,684,1984,7,9,0.049,1.0,0,1,2,5,4
0.0,35,0,83,1,0.486,0.25,0,0,1,5,4
28.17,494,382,7,1,0.0,0.799,0,1,1,2,3
54.25,728,1718,4,2,0.0,0.835,0,1,1,6,1
4.12,43,1,62,9,0.743,0.217,0,0,1,6,4
0.0,35,0,293,348,0.789,0.906,0,0,1,4,0
135.01,422,1225,9,4,0.038,0.861,0,1,1,4,4
6.66,10,1,27,13,0.573,0.339,0,0,1,3,0
105.72,661,1245,4,7,0.0,0.743,0,1,2,6,0
0.0,76,0,418,498,0.797,0.974,0,0,1,2,2
6.45,988,1247,3,8,0.038,0.813,0,1,1,2,4
64.56,845,561,6,3,0.0,0.864,0,1,1,6,4
96.64,477,1059,6,4,0.0,0.948,0,1,0,2,4
17.04,445,956,6,6,0.026,0.713,0,1,1,3,1
58.76,848,1481,6,7,0.028,1.0,0,1,1,6,4
26.65,99,304,4,8,0.063,0.882,0,1,1,6,4
79.95,676,1121,6,8,0.0,0.992,0,1,1,0,4
137.85,428,1216,6,4,0.0,0.679,0,1,2,2,4
50.2,423,2194,8,9,0.0,1.0,0,1,1,1,4
93.66,766,1269,3,7,0.004,0.827,0,1,1,7,4
13.24,429,1330,3,9,0.0,0.747,0,1,1,3,3
20.69,381,456,4,3,0.0,0.837,0,1,1,4,4
80.9,330,353,5,6,0.004,0.929,0,1,1,3,4
138.79,209,1058,9,1,0.008,0.733,0,1,1,3,4
22.29,773,727,2,5,0.0,0.924,0,1,1,0,1
0.23,301,818,2,7,0.02,0.942,0,1,1,5,4
4.3,580,1587,9,7,0.0,0.768,0,1,1,5,4
0.0,38,8,185,349,0.793,0.94,0,0,1,4,3
0.96,346,1155,2,2,0.027,0.902,0,1,1,3,4
49.28,614,919,8,1,0.003,0.858,0,1,1,2,2
52.8,932,654,1,6,0.0,0.849,0,1,1,7,4
15.95,544,2052,7,8,0.0,1.0,0,1,1,6,4
80.94,0,1191,4,8,0.018,0.806,0,1,1,6,4
0.0,68,5,205,477,0.855,0.956,0,0,1,6,3
0.0,234,418,1,9,0.0,0.951,0,1,1,2,4
37.17,494,1112,1,8,0.035,0.91,0,1,1,5,4
47.95,252,448,8,9,0.041,0.885,0,1,1,6,4
0.07,52,3,472,250,1.0,0.932,0,0,0,3,0
11.43,91,82,4,6,0.014,1.0,0,1,1,3,4
2.3,726,1815,5,4,0.007,0.719,0,1,1,5,4
61.38,653,0,3,4,0.0,0.948,0,1,1,4,4
66.15,576,1393,5,4,0.034,0.833,0,1,1,0,4
0.0,41,3,352,110,0.94,0.951,0,0,1,5,3
80.79,0,856,7,6,0.0,0.75,0,1,0,1,3
2.02,36,0,171,285,0.882,0.956,0,0,1,6,3
16.84,42,395,12,3,0.115,0.663,2,0,1,5,4
75.7,210,87,2,7,0.0,0.903,0,1,1,0,4
51.83,330,1318,8,1,0.097,0.916,0,1,1,1,4
0.0,27,0,418,149,1.0,0.91,0,0,1,7,0
94.01,0,1400,9,3,0.046,1.0,0,1,1,6,4
26.64,595,1207,7,6,0.0,0.863,0,1,2,6,4
38.0,706,2089,9,5,0.021,0.905,0,1,1,4,1
9.9,545,1334,4,2,0.0,0.808,0,1,2,3,4
0.0,31,3,20,2,0.3,0.287,0,0,2,0,0
1.37,34,0,82,14,0.523,0.296,0,0,1,4,4
1.08,16,0,299,455,0.869,0.852,0,0,1,3,3
64.0,673,1450,3,8,0.0,0.891,0,1,1,5,4
18.18,0,1354,8,4,0.05,0.865,0,1,1,2,4
71.58,437,1323,6,8,0.051,0.95,0,1,2,5,4
4.46,500,976,6,8,0.138,0.846,0,1,1,6,4
0.0,44,6,83,7,0.641,0.169,0,0,1,0,0
1.72,92,1,183,296,0.902,0.952,0,0,1,6,0
123.45,728,974,7,7,0.0,0.868,0,1,1,1,4
0.99,19,0,29,4,0.52,0.501,0,0,1,7,3
89.19,0,1169,5,9,0.075,1.0,0,1,1,4,4
0.0,43,13,239,150,0.804,0.933,0,0,1,4,3
56.18,332,1001,7,7,0.021,0.79,0,1,1,4,4
0.0,61,8,473,190,0.91,0.974,0,0,1,4,2
6.37,0,1086,8,7,0.0,0.922,0,1,2,4,2
8.98,677,1547,5,9,0.0,0.882,0,1,1,4,4
32.41,959,1056,7,1,0.079,0.977,0,1,1,6,4
89.96,275,996,4,5,0.017,0.858,0,1,1,2,4
0.0,565,837,8,5,0.0,0.895,0,1,2,3,4
1.51,46,0,124,360,1.0,0.909,0,0,1,6,0
38.51,737,403,1,2,0.021,0.975,0,1,1,2,4
25.62,395,1313,1,5,0.0,1.0,0,1,1,4,4
3.03,37,1,76,18,0.808,0.564,0,0,1,2,3
56.35,624,314,9,4,0.01,0.908,0,1,1,6,4
4.79,44,3,461,326,0.8,0.951,0,0,1,5,3
40.91,475,1843,2,5,0.0,0.707,0,1,1,4,4
0.0,468,146,8,1,0.0,0.666,0,1,1,4,4
99.4,469,1579,8,3,0.011,0.94,0,1,1,4,2
72.15,408,1811,4,4,0.0,0.934,0,1,1,2,4
0.0,694,1748,9,5,0.077,0.978,0,1,0,4,4
135.04,367,675,2,4,0.057,0.803,1,1,1,2,4
0.0,20,4,241,295,0.778,1.0,0,0,1,1,3
89.68,515,1492,9,2,0.0,0.819,0,1,2,7,4
31.01,1204,360,3,8,0.035,0.893,0,1,1,4,2
30.16,775,1004,8,8,0.08,0.802,0,1,1,3,4
46.38,684,0,1,4,0.052,0.87,0,1,1,2,4
85.08,244,1011,8,9,0.04,0.914,0,1,1,5,4
36.94,516,2347,6,4,0.054,0.999,0,1,1,6,4
144.94,1016,1463,7,3,0.032,0.885,0,1,0,5,4
0.0,295,494,4,4,0.069,0.891,0,1,1,1,4
55.79,899,567,2,5,0.0,0.855,0,1,1,4,4
87.05,637,1313,3,1,0.0,0.781,0,1,2,1,0
84.87,722,490,4,6,0.0,1.0,0,1,1,4,4
0.0,545,1388,4,6,0.05,0.955,0,1,1,2,4
70.22,200,0,4,3,0.065,0.744,0,1,1,6,4
0.0,771,1504,7,6,0.0,1.0,0,1,2,0,3
16.25,445,1194,4,4,0.0,0.794,0,1,1,5,2
67.84,645,630,5,5,0.0,0.929,0,1,1,1,4
53.28,828,1223,2,8,0.0,0.742,0,1,0,3,4
0.0,62,0,228,347,0.893,0.99,0,0,1,6,3
117.29,824,1823,2,5,0.042,0.886,0,1,1,7,4
58.86,511,1248,8,4,0.039,0.826,0,1,2,2,4
22.12,37,1202,8,3,0.068,0.808,0,1,0,0,4
25.65,592,1057,8,4,0.006,0.992,0,1,2,2,4
73.72,1148,1102,4,5,0.004,0.833,0,1,1,7,4
1.21,50,6,436,117,0.792,0.874,0,0,1,7,3
81.52,603,1018,9,5,0.0,0.775,0,1,0,4,4
4.69,467,94,13,7,0.029,0.623,1,1,2,6,3
109.69,186,1335,3,1,0.018,0.835,0,1,1,5,4
37.74,250,1569,7,3,0.011,0.791,0,1,1,7,4
27.86,528,1500,7,6,0.0,0.967,0,1,1,1,4
48.84,248,1004,8,7,0.0,0.864,0,1,1,5,4
13.43,727,1603,5,7,0.0,1.0,0,1,1,3,4
71.31,161,864,3,4,0.058,0.787,0,1,1,0,4
0.0,610,0,7,7,0.033,0.855,0,1,1,4,4
0.0,40,10,132,148,0.91,1.0,0,0,2,5,0
92.43,56,1168,1,6,0.0,0.941,0,1,1,7,4
85.61,266,1198,8,5,0.016,0.932,0,1,1,0,4
21.05,544,989,6,7,0.0,0.978,0,1,2,6,1
4.86,115,1,189,385,0.769,1.0,0,0,1,5,3
14.43,477,885,4,1,0.055,0.992,0,1,1,3,1
62.57,631,466,4,2,0.078,0.744,0,1,1,0,4
13.56,421,1014,4,9,0.0,0.839,0,1,1,3,4
0.0,64,5,167,509,0.88,0.87,0,0,1,2,3
2.45,67,13,135,249,0.798,0.926,0,0,0,6,2
18.77,16,481,2,4,0.0,0.959,0,1,2,6,4
42.53,214,289,9,4,0.046,1.0,0,1,1,0,4
41.95,807,1303,9,5,0.032,0.926,0,1,1,0,4
0.0,48,0,174,182,0.806,1.0,0,0,2,7,0
32.41,512,425,2,1,0.0,1.0,0,1,1,4,1
0.0,25,0,59,5,0.359,0.12,0,0,0,4,4
6.06,0,4,93,17,0.429,0.248,0,0,1,2,0
99.6,407,1195,3,3,0.006,0.825,0,1,1,0,4
90.82,565,1469,6,2,0.001,0.884,0,1,1,5,4
2.69,19,0,345,418,0.854,0.862,0,0,1,0,3
36.38,263,0,9,4,0.04,0.978,0,1,1,1,4
21.27,306,512,14,4,0.0,0.577,1,0,1,2,3
2.4,37,0,228,468,0.831,0.954,0,0,1,6,3
4.98,68,4,453,174,1.0,0.975,0,0,1,4,0
81.41,436,1021,5,4,0.0,0.827,0,1,1,4,4
90.9,132,991,5,1,0.0,0.87,0,1,1,6,4
19.4,226,1085,2,2,0.005,0.887,0,1,1,4,4
82.94,0,1048,9,3,0.055,0.987,0,1,1,1,4
156.78,594,235,2,2,0.036,0.807,0,1,1,4,4
1.86,72,0,480,154,0.931,0.948,0,0,1,5,3
93.35,1186,2029,1,6,0.026,0.896,0,1,1,0,4
0.0,47,0,106,213,0.903,0.975,0,0,1,7,3
36.9,0,733,6,5,0.113,0.807,0,1,1,0,4
37.98,473,1248,4,4,0.028,0.99,0,1,1,7,4
30.89,372,262,6,8,0.097,0.809,0,1,1,1,4
50.2,492,685,8,8,0.0,0.975,0,1,1,1,4
2.55,46,5,416,380,1.0,0.937,0,0,1,6,3
63.1,659,0,3,8,0.0,1.0,0,1,0,3,4
31.03,1223,1712,1,1,0.054,1.0,0,1,0,6,4
106.62,656,855,4,6,0.071,0.903,0,1,1,2,4
23.07,718,1979,9,5,0.078,0.799,0,1,2,2,4
24.48,421,1541,1,7,0.069,0.73,0,1,1,4,4
110.67,202,735,6,5,0.012,0.981,0,1,1,3,4
57.72,352,216,6,4,0.044,0.96,0,1,1,1,4
65.74,635,1369,2,7,0.096,0.964,0,1,1,5,4
34.81,946,559,1,3,0.053,0.898,0,1,1,2,4
51.46,443,467,3,9,0.0,0.847,0,1,1,4,3
6.02,190,169,9,1,0.045,0.487,2,0,1,6,4
33.62,431,272,3,7,0.0,0.932,0,1,1,5,4
36.86,290,403,6,7,0.083,0.781,0,1,1,5,4
96.0,199,371,1,8,0.0,0.924,0,1,1,1,4
148.78,0,473,5,7,0.014,1.0,0,1,1,5,4
66.47,1115,2546,3,4,0.009,0.82,0,1,1,3,4
82.59,95,1782,2,9,0.0,0.646,0,1,1,3,4
15.22,671,553,6,3,0.066,1.0,0,1,1,7,4
60.51,650,1085,7,5,0.041,0.883,0,1,1,1,4
80.65,326,1003,7,7,0.027,0.904,0,1,1,2,4
87.19,116,676,9,2,0.0,0.937,0,1,1,1,4
10.42,528,1422,2,5,0.029,1.0,0,1,2,1,4
0.0,255,683,4,1,0.025,0.92,0,1,1,7,4
10.26,16,0,38,14,0.427,0.0,0,0,1,6,4
2.95,0,0,69,12,0.693,0.0,0,0,2,6,3
0.0,74,3,307,500,0.79,0.913,0,0,1,4,3
0.53,49,9,164,158,0.904,0.916,0,0,1,4,3
0.0,32,3,47,19,0.729,0.143,0,0,1,2,4
6.39,633,2243,4,3,0.0,0.924,0,1,1,7,4
2.24,22,0,32,7,0.597,0.059,0,0,1,5,4
2.17,137,920,6,9,0.079,1.0,0,1,1,2,4
39.93,477,326,13,9,0.293,0.318,4,1,1,3,4
51.3,1026,1096,3,2,0.095,0.929,0,1,2,6,4
1.23,57,0,358,198,0.968,0.897,0,0,1,4,0
22.16,27,0,6,6,0.039,0.493,3,1,1,3,4
57.19,571,616,8,5,0.0,0.819,0,1,1,2,4
86.5,625,2305,1,8,0.073,1.0,0,1,0,4,4
40.13,234,1383,4,9,0.069,0.971,0,1,2,0,4
47.11,186,2605,2,3,0.0,0.797,0,1,1,1,4
0.17,77,0,217,327,0.874,0.855,0,0,1,5,3
1.63,0,6,348,451,0.853,0.963,0,0,2,0,3
39.64,1234,1064,9,7,0.076,0.968,0,1,2,2,4
23.02,433,1324,7,3,0.032,0.776,0,1,1,1,4
74.16,894,1812,2,6,0.0,0.949,0,1,1,6,4
1.11,12,1,29,17,0.53,0.185,0,0,1,1,3
0.0,0,0,30,3,0.286,0.539,0,0,2,3,3
64.79,149,1040,2,9,0.056,1.0,0,1,1,3,4
10.54,1045,1183,4,5,0.012,1.0,0,1,2,7,1
2.02,63,0,426,397,1.0,0.846,0,0,1,3,3
0.0,291,405,11,7,0.102,0.677,2,0,1,7,4
0.0,28,0,64,2,0.414,0.415,0,0,1,1,4
0.0,37,2,500,453,0.801,0.917,0,0,0,4,3
28.75,0,839,3,5,0.01,1.0,0,1,1,1,3
66.58,596,764,8,1,0.034,0.787,0,1,1,4,4
0.0,670,1918,3,8,0.0,0.988,0,1,1,0,4
98.38,9,803,3,6,0.0,0.915,0,1,1,6,4
20.86,232,277,5,3,0.0,0.916,0,1,1,6,4
43.32,1041,602,1,1,0.036,0.823,0,1,2,2,4
1.68,56,0,468,178,0.942,0.906,0,0,1,5,0
21.67,459,1052,2,2,0.0,0.986,0,1,1,2,3
67.72,814,1358,4,1,0.113,0.877,0,1,2,1,4
51.94,0,1014,2,2,0.075,1.0,0,1,1,7,4
0.0,600,1377,8,5,0.061,0.987,0,1,2,5,4
0.0,61,8,420,197,0.968,1.0,0,0,0,0,2
134.31,368,1470,3,5,0.127,0.823,0,1,2,3,4
39.89,703,1097,8,9,0.032,0.806,0,1,1,7,4
2.49,18,2,462,416,0.87,1.0,0,0,1,4,3
65.02,607,1526,4,7,0.0,1.0,0,1,1,7,2
88.73,329,2045,3,6,0.01,1.0,0,1,1,7,4
2.39,69,0,271,506,0.928,0.971,0,0,1,4,3
72.84,565,947,9,2,0.09,0.989,0,1,2,1,4
56.66,546,306,6,6,0.077,0.873,0,1,1,3,4
0.0,8,9,281,165,0.777,1.0,0,0,1,7,3
2.63,35,0,479,310,1.0,0.924,0,0,0,2,0
0.0,481,0,7,5,0.085,1.0,0,1,1,7,0
0.0,60,0,194,171,0.966,0.942,0,0,2,3,3
46.26,639,562,8,1,0.0,0.81,0,1,1,2,4
55.55,290,94,9,5,0.03,0.758,2,0,1,4,3
0.0,24,0,46,6,0.49,0.169,0,0,1,3,4
72.65,565,790,1,4,0.072,0.887,0,1,1,3,4
45.87,446,1301,1,5,0.072,0.908,0,1,1,4,4
131.11,698,1311,1,9,0.0,0.914,0,1,1,3,0
11.96,313,852,1,5,0.0,1.0,0,1,1,4,4
2.44,34,0,20,12,0.432,0.165,0,0,1,3,0
55.05,33,2357,4,4,0.035,0.782,0,1,1,5,4
0.0,708,1435,3,3,0.024,0.901,0,1,1,7,0
75.23,593,720,2,5,0.107,0.988,0,1,1,2,3
93.51,667,1321,2,3,0.086,0.933,0,1,2,7,4
0.0,391,1379,2,8,0.09,0.866,0,1,1,5,4
45.34,573,1679,2,9,0.0,1.0,0,1,2,0,4
34.27,0,1857,6,9,0.0,0.967,0,1,1,5,0
100.7,0,1135,4,8,0.023,0.902,0,1,1,6,4
60.13,295,1119,2,3,0.075,0.96,0,1,1,2,4
77.24,678,200,6,7,0.124,0.816,0,1,2,2,4
31.13,685,1610,9,1,0.018,0.891,0,1,1,7,4
36.55,597,596,2,1,0.093,0.753,0,1,2,7,4
0.87,4,0,39,13,0.377,0.173,0,0,1,0,3
74.96,855,507,1,7,0.027,0.83,0,1,1,3,4
0.0,367,807,9,9,0.121,0.732,0,1,1,7,4
12.41,805,856,2,4,0.036,0.98,0,1,1,4,4
0.0,21,5,88,10,0.656,0.0,0,0,1,2,3
39.88,375,647,4,4,0.002,0.918,0,1,1,3,4
69.68,724,457,2,2,0.104,0.851,0,1,1,4,4
32.09,214,1320,2,1,0.029,0.996,0,1,1,4,4
71.1,235,491,2,6,0.046,0.909,0,1,1,0,3
36.31,674,1582,7,2,0.051,0.84,0,1,1,0,4
0.86,19,5,250,218,0.938,0.958,0,0,1,3,3
71.23,360,1284,7,2,0.068,0.823,0,1,2,3,4
27.13,0,322,8,5,0.015,0.797,0,1,1,4,4
0.0,78,0,416,346,0.871,0.915,0,0,1,7,3
59.09,947,671,6,8,0.042,0.848,0,1,1,1,4
23.23,792,2319,2,6,0.078,0.789,0,1,1,1,4
56.85,652,276,5,4,0.02,0.804,0,1,2,5,2
122.68,317,279,8,6,0.0,1.0,0,1,0,0,4
0.0,16,0,60,9,0.912,0.262,0,0,1,3,3
26.34,513,1360,4,3,0.025,0.825,0,1,1,7,4
2.93,73,0,332,301,0.801,0.97,0,0,2,3,0
46.77,281,1887,5,2,0.004,0.892,0,1,2,3,4
64.68,180,1963,9,7,0.0,0.846,0,1,2,4,4
0.0,47,603,7,5,0.0,0.865,0,1,1,6,3
0.0,479,1233,3,3,0.017,0.756,0,1,2,4,4
23.8,330,1483,2,9,0.071,0.695,0,1,1,1,4
1.06,42,0,81,19,0.594,0.281,0,0,1,2,4
2.1,0,0,455,315,0.79,0.983,0,0,1,2,0
5.68,0,0,59,11,0.246,0.207,0,0,1,6,3
64.15,60,711,6,1,0.0,0.807,0,1,1,6,4
0.0,22,1,481,288,1.0,0.961,0,0,1,3,2
17.44,417,1721,9,8,0.0,0.933,0,1,1,4,4
35.62,351,1192,1,6,0.15,0.793,0,1,1,2,4
24.3,742,350,2,5,0.006,0.866,0,1,2,3,3
19.24,411,221,8,5,0.286,0.767,4,1,1,6,4
7.04,402,1667,4,5,0.0,0.963,0,1,2,2,0
66.01,620,1093,2,5,0.014,0.796,0,1,1,1,4
2.33,94,0,158,425,1.0,1.0,0,0,1,5,3
8.84,0,365,7,2,0.038,0.784,0,1,2,5,4
61.04,440,348,7,7,0.0,0.821,0,1,2,4,0
98.92,267,499,2,4,0.0,1.0,0,1,2,7,4
83.18,761,985,5,8,0.074,0.983,0,1,0,3,4
77.88,557,844,6,7,0.0,0.719,0,1,2,7,3
0.0,36,4,494,467,0.991,0.971,0,0,1,1,0
2.44,97,0,260,235,0.973,0.901,0,0,1,0,3
66.72,244,831,1,2,0.047,1.0,0,1,1,3,4
43.91,0,914,7,1,0.0,0.932,0,1,1,1,4
25.16,659,1532,5,5,0.131,1.0,0,1,1,7,4
17.48,326,912,5,3,0.019,0.989,0,1,2,7,1
29.09,538,946,6,6,0.073,0.98,0,1,1,4,4
53.68,332,1582,3,6,0.06,0.89,0,1,1,1,4
5.42,24,0,78,17,0.21,0.363,0,0,1,2,4
104.29,681,554,3,6,0.058,0.94,0,1,1,7,4
13.32,74,657,4,8,0.039,1.0,0,1,1,5,4
1.24,30,0,167,132,0.881,0.835,0,0,1,2,3
2.05,0,0,202,237,1.0,0.969,0,0,1,0,2
79.13,618,1304,7,6,0.063,0.991,0,1,2,6,4
61.38,446,503,7,3,0.022,1.0,0,1,1,0,4
3.93,828,1454,6,9,0.016,0.882,0,1,1,4,4
0.0,91,2,112,213,0.805,1.0,0,0,2,7,0
40.42,345,568,8,1,0.096,1.0,0,1,0,1,4
97.03,456,261,2,3,0.051,1.0,0,1,1,0,3
8.68,393,1370,3,3,0.05,0.931,0,1,1,2,4
101.72,789,1588,4,3,0.026,0.947,0,1,1,3,3
15.89,0,793,7,3,0.025,0.763,0,1,2,7,2
0.0,414,1605,5,1,0.0,0.744,0,1,1,1,4
0.0,1592,741,2,3,0.11,0.726,1,1,1,0,4
1.29,80,4,390,361,0.846,0.947,0,0,1,4,2
1.13,11,0,21,13,0.482,0.216,0,0,1,0,0
21.44,493,259,2,4,0.005,0.841,0,1,1,4,4
29.69,511,923,9,9,0.0,0.953,0,1,1,6,4
3.47,2,0,60,11,0.674,0.339,0,0,1,1,3
14.39,0,924,3,1,0.0,0.952,0,1,2,6,4
83.16,487,1320,6,4,0.0,0.982,0,1,1,6,4
48.94,376,896,7,4,0.0,0.959,0,1,2,1,4
64.55,527,1141,8,4,0.029,0.889,0,1,2,2,4
34.34,185,847,2,9,0.0,0.862,0,1,2,2,1
2.95,35,5,247,305,0.847,1.0,0,0,1,0,3
74.78,726,315,7,5,0.068,1.0,0,1,1,6,4
4.52,40,0,75,7,0.616,0.179,0,0,1,4,0
41.48,544,840,3,8,0.0,0.938,0,1,1,4,4
5.37,251,2224,4,8,0.037,0.829,0,1,1,1,4
61.6,473,1516,6,3,0.01,0.837,0,1,1,3,4
61.43,425,1482,1,3,0.122,0.989,0,1,1,4,4
51.9,453,907,2,7,0.022,0.837,0,1,1,0,0
53.16,149,0,6,5,0.0,0.855,0,1,1,3,4
0.0,1124,503,1,6,0.019,0.885,0,1,1,7,4
0.0,33,0,321,141,0.875,1.0,0,0,1,6,3
85.34,652,899,1,7,0.028,0.924,0,1,1,6,4
0.77,76,0,140,373,0.641,0.948,0,0,1,1,3
57.04,172,2560,7,2,0.043,0.897,0,1,0,0,4
0.26,47,0,342,172,0.77,1.0,0,0,1,2,3
86.78,350,1441,7,4,0.0,1.0,0,1,1,0,3
58.85,244,261,4,4,0.0,0.775,0,1,1,0,4
31.25,459,1318,1,7,0.021,0.936,0,1,2,4,1
0.0,123,850,9,6,0.0,0.931,0,1,2,2,4
13.94,0,438,8,3,0.086,0.866,0,1,1,5,4
11.52,585,1409,1,9,0.0,0.857,0,1,1,2,1
3.91,0,0,51,4,0.473,0.011,0,0,1,4,0
1.61,42,6,354,149,0.783,0.992,0,0,1,4,2
4.05,96,7,202,172,0.952,0.957,0,0,2,4,0
149.76,719,1499,1,2,0.044,0.936,0,1,1,2,4
76.72,0,928,1,3,0.012,0.961,0,1,1,5,4
0.0,154,727,8,4,0.023,0.776,0,1,0,0,4
76.05,433,713,6,9,0.151,0.962,0,1,1,5,4
